FBG data file in Text:
Start Time now : 2018.11.23 15:11:24
Save Speed : 4000 Hz
1	1	0	0	0	1550.7559	1540.5649	
1	1	0	0	0	1550.7559	1540.5642	
1	1	0	0	0	1550.7550	1540.5651	
1	1	0	0	0	1550.7560	1540.5649	
1	1	0	0	0	1550.7555	1540.5638	
1	1	0	0	0	1550.7572	1540.5638	
1	1	0	0	0	1550.7571	1540.5638	
1	1	0	0	0	1550.7585	1540.5645	
1	1	0	0	0	1550.7576	1540.5647	
1	1	0	0	0	1550.7568	1540.5657	
1	1	0	0	0	1550.7551	1540.5648	
1	1	0	0	0	1550.7576	1540.5648	
1	1	0	0	0	1550.7563	1540.5651	
1	1	0	0	0	1550.7552	1540.5658	
1	1	0	0	0	1550.7548	1540.5648	
1	1	0	0	0	1550.7554	1540.5648	
1	1	0	0	0	1550.7572	1540.5640	
1	1	0	0	0	1550.7554	1540.5648	
1	1	0	0	0	1550.7570	1540.5648	
1	1	0	0	0	1550.7574	1540.5649	
1	1	0	0	0	1550.7572	1540.5641	
1	1	0	0	0	1550.7557	1540.5638	
1	1	0	0	0	1550.7595	1540.5638	
1	1	0	0	0	1550.7594	1540.5648	
1	1	0	0	0	1550.7544	1540.5647	
1	1	0	0	0	1550.7551	1540.5657	
1	1	0	0	0	1550.7559	1540.5647	
1	1	0	0	0	1550.7573	1540.5649	
1	1	0	0	0	1550.7578	1540.5638	
1	1	0	0	0	1550.7550	1540.5647	
1	1	0	0	0	1550.7559	1540.5648	
1	1	0	0	0	1550.7573	1540.5640	
1	1	0	0	0	1550.7570	1540.5648	
1	1	0	0	0	1550.7583	1540.5646	
1	1	0	0	0	1550.7563	1540.5658	
1	1	0	0	0	1550.7578	1540.5647	
1	1	0	0	0	1550.7563	1540.5646	
1	1	0	0	0	1550.7574	1540.5646	
1	1	0	0	0	1550.7555	1540.5651	
1	1	0	0	0	1550.7562	1540.5640	
1	1	0	0	0	1550.7551	1540.5649	
1	1	0	0	0	1550.7565	1540.5640	
1	1	0	0	0	1550.7585	1540.5663	
1	1	0	0	0	1550.7560	1540.5647	
1	1	0	0	0	1550.7573	1540.5657	
1	1	0	0	0	1550.7557	1540.5640	
1	1	0	0	0	1550.7555	1540.5647	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7565	1540.5646	
1	1	0	0	0	1550.7561	1540.5648	
1	1	0	0	0	1550.7552	1540.5647	
1	1	0	0	0	1550.7546	1540.5637	
1	1	0	0	0	1550.7559	1540.5667	
1	1	0	0	0	1550.7557	1540.5641	
1	1	0	0	0	1550.7554	1540.5648	
1	1	0	0	0	1550.7560	1540.5638	
1	1	0	0	0	1550.7554	1540.5638	
1	1	0	0	0	1550.7561	1540.5640	
1	1	0	0	0	1550.7576	1540.5649	
1	1	0	0	0	1550.7581	1540.5659	
1	1	0	0	0	1550.7571	1540.5651	
1	1	0	0	0	1550.7560	1540.5648	
1	1	0	0	0	1550.7568	1540.5649	
1	1	0	0	0	1550.7583	1540.5648	
1	1	0	0	0	1550.7574	1540.5648	
1	1	0	0	0	1550.7584	1540.5637	
1	1	0	0	0	1550.7581	1540.5647	
1	1	0	0	0	1550.7554	1540.5638	
1	1	0	0	0	1550.7578	1540.5649	
1	1	0	0	0	1550.7566	1540.5659	
1	1	0	0	0	1550.7566	1540.5647	
1	1	0	0	0	1550.7568	1540.5641	
1	1	0	0	0	1550.7565	1540.5649	
1	1	0	0	0	1550.7571	1540.5638	
1	1	0	0	0	1550.7576	1540.5657	
1	1	0	0	0	1550.7584	1540.5649	
1	1	0	0	0	1550.7554	1540.5657	
1	1	0	0	0	1550.7568	1540.5654	
1	1	0	0	0	1550.7573	1540.5637	
1	1	0	0	0	1550.7566	1540.5652	
1	1	0	0	0	1550.7555	1540.5640	
1	1	0	0	0	1550.7568	1540.5659	
1	1	0	0	0	1550.7576	1540.5649	
1	1	0	0	0	1550.7573	1540.5660	
1	1	0	0	0	1550.7556	1540.5651	
1	1	0	0	0	1550.7566	1540.5649	
1	1	0	0	0	1550.7559	1540.5649	
1	1	0	0	0	1550.7543	1540.5647	
1	1	0	0	0	1550.7568	1540.5647	
1	1	0	0	0	1550.7549	1540.5647	
1	1	0	0	0	1550.7571	1540.5638	
1	1	0	0	0	1550.7566	1540.5646	
1	1	0	0	0	1550.7572	1540.5657	
1	1	0	0	0	1550.7565	1540.5648	
1	1	0	0	0	1550.7574	1540.5649	
1	1	0	0	0	1550.7550	1540.5648	
1	1	0	0	0	1550.7568	1540.5647	
1	1	0	0	0	1550.7574	1540.5640	
1	1	0	0	0	1550.7542	1540.5649	
1	1	0	0	0	1550.7557	1540.5641	
1	1	0	0	0	1550.7583	1540.5649	
1	1	0	0	0	1550.7561	1540.5641	
1	1	0	0	0	1550.7557	1540.5648	
1	1	0	0	0	1550.7565	1540.5647	
1	1	0	0	0	1550.7561	1540.5637	
1	1	0	0	0	1550.7563	1540.5647	
1	1	0	0	0	1550.7581	1540.5637	
1	1	0	0	0	1550.7578	1540.5667	
1	1	0	0	0	1550.7563	1540.5649	
1	1	0	0	0	1550.7555	1540.5649	
1	1	0	0	0	1550.7555	1540.5640	
1	1	0	0	0	1550.7562	1540.5648	
1	1	0	0	0	1550.7568	1540.5649	
1	1	0	0	0	1550.7560	1540.5651	
1	1	0	0	0	1550.7563	1540.5647	
1	1	0	0	0	1550.7578	1540.5647	
1	1	0	0	0	1550.7563	1540.5648	
1	1	0	0	0	1550.7574	1540.5635	
1	1	0	0	0	1550.7581	1540.5635	
1	1	0	0	0	1550.7557	1540.5648	
1	1	0	0	0	1550.7578	1540.5640	
1	1	0	0	0	1550.7561	1540.5640	
1	1	0	0	0	1550.7573	1540.5638	
1	1	0	0	0	1550.7565	1540.5641	
1	1	0	0	0	1550.7548	1540.5659	
1	1	0	0	0	1550.7565	1540.5637	
1	1	0	0	0	1550.7572	1540.5640	
1	1	0	0	0	1550.7578	1540.5641	
1	1	0	0	0	1550.7566	1540.5649	
1	1	0	0	0	1550.7573	1540.5645	
1	1	0	0	0	1550.7561	1540.5648	
1	1	0	0	0	1550.7579	1540.5648	
1	1	0	0	0	1550.7570	1540.5647	
1	1	0	0	0	1550.7573	1540.5636	
1	1	0	0	0	1550.7571	1540.5638	
1	1	0	0	0	1550.7560	1540.5638	
1	1	0	0	0	1550.7559	1540.5648	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7562	1540.5652	
1	1	0	0	0	1550.7560	1540.5641	
1	1	0	0	0	1550.7550	1540.5652	
1	1	0	0	0	1550.7566	1540.5651	
1	1	0	0	0	1550.7563	1540.5641	
1	1	0	0	0	1550.7556	1540.5652	
1	1	0	0	0	1550.7585	1540.5645	
1	1	0	0	0	1550.7550	1540.5637	
1	1	0	0	0	1550.7566	1540.5647	
1	1	0	0	0	1550.7568	1540.5637	
1	1	0	0	0	1550.7578	1540.5647	
1	1	0	0	0	1550.7557	1540.5640	
1	1	0	0	0	1550.7546	1540.5649	
1	1	0	0	0	1550.7560	1540.5640	
1	1	0	0	0	1550.7565	1540.5649	
1	1	0	0	0	1550.7565	1540.5642	
1	1	0	0	0	1550.7568	1540.5649	
1	1	0	0	0	1550.7570	1540.5637	
1	1	0	0	0	1550.7557	1540.5648	
1	1	0	0	0	1550.7562	1540.5637	
1	1	0	0	0	1550.7565	1540.5648	
1	1	0	0	0	1550.7592	1540.5647	
1	1	0	0	0	1550.7584	1540.5651	
1	1	0	0	0	1550.7557	1540.5651	
1	1	0	0	0	1550.7567	1540.5652	
1	1	0	0	0	1550.7572	1540.5640	
1	1	0	0	0	1550.7566	1540.5640	
1	1	0	0	0	1550.7543	1540.5648	
1	1	0	0	0	1550.7561	1540.5638	
1	1	0	0	0	1550.7549	1540.5629	
1	1	0	0	0	1550.7581	1540.5649	
1	1	0	0	0	1550.7568	1540.5648	
1	1	0	0	0	1550.7579	1540.5636	
1	1	0	0	0	1550.7563	1540.5649	
1	1	0	0	0	1550.7550	1540.5656	
1	1	0	0	0	1550.7556	1540.5637	
1	1	0	0	0	1550.7584	1540.5637	
1	1	0	0	0	1550.7560	1540.5641	
1	1	0	0	0	1550.7537	1540.5647	
1	1	0	0	0	1550.7571	1540.5658	
1	1	0	0	0	1550.7546	1540.5648	
1	1	0	0	0	1550.7572	1540.5652	
1	1	0	0	0	1550.7557	1540.5640	
1	1	0	0	0	1550.7549	1540.5638	
1	1	0	0	0	1550.7568	1540.5649	
1	1	0	0	0	1550.7578	1540.5649	
1	1	0	0	0	1550.7578	1540.5638	
1	1	0	0	0	1550.7583	1540.5636	
1	1	0	0	0	1550.7570	1540.5648	
1	1	0	0	0	1550.7568	1540.5637	
1	1	0	0	0	1550.7570	1540.5637	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7583	1540.5649	
1	1	0	0	0	1550.7568	1540.5649	
1	1	0	0	0	1550.7574	1540.5647	
1	1	0	0	0	1550.7560	1540.5640	
1	1	0	0	0	1550.7565	1540.5651	
1	1	0	0	0	1550.7572	1540.5649	
1	1	0	0	0	1550.7581	1540.5647	
1	1	0	0	0	1550.7574	1540.5648	
1	1	0	0	0	1550.7548	1540.5658	
1	1	0	0	0	1550.7585	1540.5649	
1	1	0	0	0	1550.7570	1540.5649	
1	1	0	0	0	1550.7588	1540.5651	
1	1	0	0	0	1550.7566	1540.5638	
1	1	0	0	0	1550.7561	1540.5638	
1	1	0	0	0	1550.7565	1540.5649	
1	1	0	0	0	1550.7576	1540.5649	
1	1	0	0	0	1550.7548	1540.5649	
1	1	0	0	0	1550.7560	1540.5638	
1	1	0	0	0	1550.7559	1540.5651	
1	1	0	0	0	1550.7557	1540.5638	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7570	1540.5647	
1	1	0	0	0	1550.7583	1540.5640	
1	1	0	0	0	1550.7548	1540.5637	
1	1	0	0	0	1550.7562	1540.5657	
1	1	0	0	0	1550.7551	1540.5647	
1	1	0	0	0	1550.7563	1540.5648	
1	1	0	0	0	1550.7565	1540.5647	
1	1	0	0	0	1550.7563	1540.5638	
1	1	0	0	0	1550.7557	1540.5641	
1	1	0	0	0	1550.7557	1540.5640	
1	1	0	0	0	1550.7561	1540.5643	
1	1	0	0	0	1550.7565	1540.5640	
1	1	0	0	0	1550.7570	1540.5652	
1	1	0	0	0	1550.7549	1540.5648	
1	1	0	0	0	1550.7574	1540.5646	
1	1	0	0	0	1550.7583	1540.5647	
1	1	0	0	0	1550.7576	1540.5649	
1	1	0	0	0	1550.7563	1540.5647	
1	1	0	0	0	1550.7572	1540.5647	
1	1	0	0	0	1550.7568	1540.5637	
1	1	0	0	0	1550.7583	1540.5640	
1	1	0	0	0	1550.7570	1540.5648	
1	1	0	0	0	1550.7573	1540.5648	
1	1	0	0	0	1550.7563	1540.5649	
1	1	0	0	0	1550.7539	1540.5651	
1	1	0	0	0	1550.7565	1540.5627	
1	1	0	0	0	1550.7563	1540.5627	
1	1	0	0	0	1550.7585	1540.5651	
1	1	0	0	0	1550.7559	1540.5648	
1	1	0	0	0	1550.7560	1540.5637	
1	1	0	0	0	1550.7559	1540.5649	
1	1	0	0	0	1550.7576	1540.5640	
1	1	0	0	0	1550.7573	1540.5648	
1	1	0	0	0	1550.7565	1540.5647	
1	1	0	0	0	1550.7563	1540.5659	
1	1	0	0	0	1550.7578	1540.5648	
1	1	0	0	0	1550.7560	1540.5640	
1	1	0	0	0	1550.7562	1540.5629	
1	1	0	0	0	1550.7578	1540.5642	
1	1	0	0	0	1550.7570	1540.5640	
1	1	0	0	0	1550.7561	1540.5648	
1	1	0	0	0	1550.7583	1540.5638	
1	1	0	0	0	1550.7566	1540.5648	
1	1	0	0	0	1550.7561	1540.5648	
1	1	0	0	0	1550.7578	1540.5646	
1	1	0	0	0	1550.7560	1540.5648	
1	1	0	0	0	1550.7566	1540.5646	
1	1	0	0	0	1550.7559	1540.5638	
1	1	0	0	0	1550.7563	1540.5638	
1	1	0	0	0	1550.7563	1540.5651	
1	1	0	0	0	1550.7557	1540.5641	
1	1	0	0	0	1550.7561	1540.5651	
1	1	0	0	0	1550.7565	1540.5640	
1	1	0	0	0	1550.7578	1540.5641	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7566	1540.5647	
1	1	0	0	0	1550.7555	1540.5647	
1	1	0	0	0	1550.7574	1540.5648	
1	1	0	0	0	1550.7559	1540.5637	
1	1	0	0	0	1550.7600	1540.5637	
1	1	0	0	0	1550.7563	1540.5648	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7557	1540.5648	
1	1	0	0	0	1550.7554	1540.5637	
1	1	0	0	0	1550.7565	1540.5651	
1	1	0	0	0	1550.7552	1540.5636	
1	1	0	0	0	1550.7544	1540.5637	
1	1	0	0	0	1550.7539	1540.5638	
1	1	0	0	0	1550.7562	1540.5652	
1	1	0	0	0	1550.7561	1540.5649	
1	1	0	0	0	1550.7576	1540.5648	
1	1	0	0	0	1550.7555	1540.5640	
1	1	0	0	0	1550.7555	1540.5649	
1	1	0	0	0	1550.7562	1540.5648	
1	1	0	0	0	1550.7579	1540.5657	
1	1	0	0	0	1550.7560	1540.5652	
1	1	0	0	0	1550.7566	1540.5658	
1	1	0	0	0	1550.7568	1540.5638	
1	1	0	0	0	1550.7560	1540.5638	
1	1	0	0	0	1550.7560	1540.5641	
1	1	0	0	0	1550.7563	1540.5648	
1	1	0	0	0	1550.7585	1540.5638	
1	1	0	0	0	1550.7570	1540.5647	
1	1	0	0	0	1550.7576	1540.5638	
1	1	0	0	0	1550.7568	1540.5637	
1	1	0	0	0	1550.7589	1540.5645	
1	1	0	0	0	1550.7573	1540.5657	
1	1	0	0	0	1550.7560	1540.5647	
1	1	0	0	0	1550.7560	1540.5640	
1	1	0	0	0	1550.7574	1540.5649	
1	1	0	0	0	1550.7566	1540.5642	
1	1	0	0	0	1550.7549	1540.5640	
1	1	0	0	0	1550.7560	1540.5640	
1	1	0	0	0	1550.7574	1540.5649	
1	1	0	0	0	1550.7581	1540.5649	
1	1	0	0	0	1550.7576	1540.5638	
1	1	0	0	0	1550.7581	1540.5637	
1	1	0	0	0	1550.7578	1540.5638	
1	1	0	0	0	1550.7550	1540.5647	
1	1	0	0	0	1550.7551	1540.5657	
1	1	0	0	0	1550.7578	1540.5647	
1	1	0	0	0	1550.7566	1540.5638	
1	1	0	0	0	1550.7561	1540.5637	
1	1	0	0	0	1550.7560	1540.5646	
1	1	0	0	0	1550.7544	1540.5638	
1	1	0	0	0	1550.7549	1540.5651	
1	1	0	0	0	1550.7546	1540.5638	
1	1	0	0	0	1550.7568	1540.5648	
1	1	0	0	0	1550.7552	1540.5641	
1	1	0	0	0	1550.7573	1540.5652	
1	1	0	0	0	1550.7565	1540.5651	
1	1	0	0	0	1550.7605	1540.5638	
1	1	0	0	0	1550.7571	1540.5640	
1	1	0	0	0	1550.7563	1540.5647	
1	1	0	0	0	1550.7571	1540.5647	
1	1	0	0	0	1550.7543	1540.5647	
1	1	0	0	0	1550.7559	1540.5640	
1	1	0	0	0	1550.7561	1540.5640	
1	1	0	0	0	1550.7561	1540.5637	
1	1	0	0	0	1550.7554	1540.5648	
1	1	0	0	0	1550.7574	1540.5649	
1	1	0	0	0	1550.7563	1540.5659	
1	1	0	0	0	1550.7583	1540.5640	
1	1	0	0	0	1550.7578	1540.5640	
1	1	0	0	0	1550.7555	1540.5647	
1	1	0	0	0	1550.7576	1540.5647	
1	1	0	0	0	1550.7568	1540.5645	
1	1	0	0	0	1550.7566	1540.5649	
1	1	0	0	0	1550.7557	1540.5640	
1	1	0	0	0	1550.7550	1540.5638	
1	1	0	0	0	1550.7563	1540.5651	
1	1	0	0	0	1550.7578	1540.5642	
1	1	0	0	0	1550.7568	1540.5660	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7573	1540.5641	
1	1	0	0	0	1550.7554	1540.5649	
1	1	0	0	0	1550.7554	1540.5648	
1	1	0	0	0	1550.7594	1540.5647	
1	1	0	0	0	1550.7563	1540.5648	
1	1	0	0	0	1550.7545	1540.5648	
1	1	0	0	0	1550.7572	1540.5656	
1	1	0	0	0	1550.7559	1540.5647	
1	1	0	0	0	1550.7576	1540.5640	
1	1	0	0	0	1550.7561	1540.5640	
1	1	0	0	0	1550.7592	1540.5647	
1	1	0	0	0	1550.7550	1540.5638	
1	1	0	0	0	1550.7563	1540.5640	
1	1	0	0	0	1550.7566	1540.5651	
1	1	0	0	0	1550.7576	1540.5640	
1	1	0	0	0	1550.7573	1540.5652	
1	1	0	0	0	1550.7557	1540.5652	
1	1	0	0	0	1550.7566	1540.5649	
1	1	0	0	0	1550.7568	1540.5638	
1	1	0	0	0	1550.7583	1540.5637	
1	1	0	0	0	1550.7568	1540.5647	
1	1	0	0	0	1550.7566	1540.5645	
1	1	0	0	0	1550.7559	1540.5658	
1	1	0	0	0	1550.7561	1540.5649	
1	1	0	0	0	1550.7549	1540.5647	
1	1	0	0	0	1550.7568	1540.5648	
1	1	0	0	0	1550.7559	1540.5642	
1	1	0	0	0	1550.7557	1540.5638	
1	1	0	0	0	1550.7546	1540.5648	
1	1	0	0	0	1550.7561	1540.5651	
1	1	0	0	0	1550.7579	1540.5649	
1	1	0	0	0	1550.7559	1540.5627	
1	1	0	0	0	1550.7568	1540.5645	
1	1	0	0	0	1550.7549	1540.5637	
1	1	0	0	0	1550.7568	1540.5649	
1	1	0	0	0	1550.7571	1540.5649	
1	1	0	0	0	1550.7559	1540.5638	
1	1	0	0	0	1550.7551	1540.5651	
1	1	0	0	0	1550.7538	1540.5638	
1	1	0	0	0	1550.7542	1540.5649	
1	1	0	0	0	1550.7562	1540.5658	
1	1	0	0	0	1550.7570	1540.5651	
1	1	0	0	0	1550.7557	1540.5638	
1	1	0	0	0	1550.7566	1540.5638	
1	1	0	0	0	1550.7549	1540.5637	
1	1	0	0	0	1550.7566	1540.5630	
1	1	0	0	0	1550.7563	1540.5638	
1	1	0	0	0	1550.7579	1540.5645	
1	1	0	0	0	1550.7559	1540.5658	
1	1	0	0	0	1550.7560	1540.5647	
1	1	0	0	0	1550.7563	1540.5648	
1	1	0	0	0	1550.7576	1540.5647	
1	1	0	0	0	1550.7566	1540.5641	
1	1	0	0	0	1550.7548	1540.5648	
1	1	0	0	0	1550.7544	1540.5641	
1	1	0	0	0	1550.7557	1540.5649	
1	1	0	0	0	1550.7566	1540.5642	
1	1	0	0	0	1550.7557	1540.5640	
1	1	0	0	0	1550.7568	1540.5648	
1	1	0	0	0	1550.7570	1540.5638	
1	1	0	0	0	1550.7560	1540.5656	
1	1	0	0	0	1550.7574	1540.5647	
1	1	0	0	0	1550.7601	1540.5646	
1	1	0	0	0	1550.7568	1540.5648	
1	1	0	0	0	1550.7557	1540.5626	
1	1	0	0	0	1550.7556	1540.5637	
1	1	0	0	0	1550.7566	1540.5638	
1	1	0	0	0	1550.7560	1540.5649	
1	1	0	0	0	1550.7543	1540.5638	
1	1	0	0	0	1550.7548	1540.5647	
1	1	0	0	0	1550.7560	1540.5649	
1	1	0	0	0	1550.7572	1540.5640	
1	1	0	0	0	1550.7574	1540.5637	
1	1	0	0	0	1550.7578	1540.5647	
1	1	0	0	0	1550.7555	1540.5649	
1	1	0	0	0	1550.7574	1540.5649	
1	1	0	0	0	1550.7570	1540.5649	
1	1	0	0	0	1550.7563	1540.5640	
1	1	0	0	0	1550.7560	1540.5641	
1	1	0	0	0	1550.7535	1540.5629	
1	1	0	0	0	1550.7572	1540.5647	
1	1	0	0	0	1550.7549	1540.5638	
1	1	0	0	0	1550.7557	1540.5649	
1	1	0	0	0	1550.7552	1540.5638	
1	1	0	0	0	1550.7574	1540.5647	
1	1	0	0	0	1550.7560	1540.5649	
1	1	0	0	0	1550.7555	1540.5638	
1	1	0	0	0	1550.7561	1540.5648	
1	1	0	0	0	1550.7573	1540.5636	
1	1	0	0	0	1550.7571	1540.5638	
1	1	0	0	0	1550.7543	1540.5647	
1	1	0	0	0	1550.7554	1540.5647	
1	1	0	0	0	1550.7554	1540.5638	
1	1	0	0	0	1550.7573	1540.5640	
1	1	0	0	0	1550.7540	1540.5651	
1	1	0	0	0	1550.7571	1540.5640	
1	1	0	0	0	1550.7560	1540.5652	
1	1	0	0	0	1550.7552	1540.5653	
1	1	0	0	0	1550.7574	1540.5651	
1	1	0	0	0	1550.7581	1540.5638	
1	1	0	0	0	1550.7579	1540.5648	
1	1	0	0	0	1550.7563	1540.5647	
1	1	0	0	0	1550.7550	1540.5646	
1	1	0	0	0	1550.7576	1540.5646	
1	1	0	0	0	1550.7571	1540.5641	
1	1	0	0	0	1550.7534	1540.5646	
1	1	0	0	0	1550.7562	1540.5638	
1	1	0	0	0	1550.7560	1540.5638	
1	1	0	0	0	1550.7579	1540.5640	
1	1	0	0	0	1550.7554	1540.5649	
1	1	0	0	0	1550.7566	1540.5648	
1	1	0	0	0	1550.7554	1540.5651	
1	1	0	0	0	1550.7557	1540.5637	
1	1	0	0	0	1550.7571	1540.5648	
1	1	0	0	0	1550.7581	1540.5648	
1	1	0	0	0	1550.7557	1540.5641	
1	1	0	0	0	1550.7559	1540.5649	
1	1	0	0	0	1550.7552	1540.5648	
1	1	0	0	0	1550.7555	1540.5659	
1	1	0	0	0	1550.7573	1540.5649	
1	1	0	0	0	1550.7563	1540.5637	
1	1	0	0	0	1550.7570	1540.5648	
1	1	0	0	0	1550.7543	1540.5629	
1	1	0	0	0	1550.7552	1540.5637	
1	1	0	0	0	1550.7557	1540.5651	
1	1	0	0	0	1550.7568	1540.5637	
1	1	0	0	0	1550.7550	1540.5649	
1	1	0	0	0	1550.7555	1540.5637	
1	1	0	0	0	1550.7568	1540.5638	
1	1	0	0	0	1550.7557	1540.5636	
1	1	0	0	0	1550.7566	1540.5648	
1	1	0	0	0	1550.7566	1540.5647	
1	1	0	0	0	1550.7572	1540.5646	
1	1	0	0	0	1550.7554	1540.5648	
1	1	0	0	0	1550.7543	1540.5652	
1	1	0	0	0	1550.7550	1540.5641	
1	1	0	0	0	1550.7595	1540.5640	
1	1	0	0	0	1550.7557	1540.5652	
1	1	0	0	0	1550.7544	1540.5641	
1	1	0	0	0	1550.7571	1540.5658	
1	1	0	0	0	1550.7574	1540.5647	
1	1	0	0	0	1550.7579	1540.5649	
1	1	0	0	0	1550.7571	1540.5648	
1	1	0	0	0	1550.7571	1540.5647	
1	1	0	0	0	1550.7568	1540.5647	
1	1	0	0	0	1550.7600	1540.5638	
1	1	0	0	0	1550.7550	1540.5637	
1	1	0	0	0	1550.7578	1540.5647	
1	1	0	0	0	1550.7557	1540.5651	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7574	1540.5649	
1	1	0	0	0	1550.7578	1540.5648	
1	1	0	0	0	1550.7563	1540.5651	
1	1	0	0	0	1550.7554	1540.5638	
1	1	0	0	0	1550.7568	1540.5640	
1	1	0	0	0	1550.7565	1540.5640	
1	1	0	0	0	1550.7566	1540.5641	
1	1	0	0	0	1550.7571	1540.5648	
1	1	0	0	0	1550.7585	1540.5637	
1	1	0	0	0	1550.7556	1540.5637	
1	1	0	0	0	1550.7576	1540.5658	
1	1	0	0	0	1550.7559	1540.5649	
1	1	0	0	0	1550.7574	1540.5647	
1	1	0	0	0	1550.7550	1540.5641	
1	1	0	0	0	1550.7563	1540.5648	
1	1	0	0	0	1550.7540	1540.5638	
1	1	0	0	0	1550.7572	1540.5649	
1	1	0	0	0	1550.7552	1540.5649	
1	1	0	0	0	1550.7560	1540.5638	
1	1	0	0	0	1550.7561	1540.5646	
1	1	0	0	0	1550.7559	1540.5647	
1	1	0	0	0	1550.7563	1540.5647	
1	1	0	0	0	1550.7576	1540.5647	
1	1	0	0	0	1550.7570	1540.5646	
1	1	0	0	0	1550.7535	1540.5641	
1	1	0	0	0	1550.7572	1540.5641	
1	1	0	0	0	1550.7560	1540.5651	
1	1	0	0	0	1550.7578	1540.5648	
1	1	0	0	0	1550.7550	1540.5642	
1	1	0	0	0	1550.7562	1540.5648	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7565	1540.5638	
1	1	0	0	0	1550.7565	1540.5648	
1	1	0	0	0	1550.7574	1540.5638	
1	1	0	0	0	1550.7568	1540.5645	
1	1	0	0	0	1550.7565	1540.5647	
1	1	0	0	0	1550.7570	1540.5638	
1	1	0	0	0	1550.7559	1540.5638	
1	1	0	0	0	1550.7588	1540.5637	
1	1	0	0	0	1550.7561	1540.5641	
1	1	0	0	0	1550.7554	1540.5648	
1	1	0	0	0	1550.7554	1540.5658	
1	1	0	0	0	1550.7539	1540.5638	
1	1	0	0	0	1550.7568	1540.5651	
1	1	0	0	0	1550.7576	1540.5641	
1	1	0	0	0	1550.7585	1540.5649	
1	1	0	0	0	1550.7561	1540.5651	
1	1	0	0	0	1550.7560	1540.5651	
1	1	0	0	0	1550.7571	1540.5648	
1	1	0	0	0	1550.7578	1540.5635	
1	1	0	0	0	1550.7551	1540.5647	
1	1	0	0	0	1550.7563	1540.5649	
1	1	0	0	0	1550.7559	1540.5656	
1	1	0	0	0	1550.7557	1540.5638	
1	1	0	0	0	1550.7552	1540.5651	
1	1	0	0	0	1550.7557	1540.5649	
1	1	0	0	0	1550.7571	1540.5637	
1	1	0	0	0	1550.7554	1540.5649	
1	1	0	0	0	1550.7548	1540.5651	
1	1	0	0	0	1550.7563	1540.5649	
1	1	0	0	0	1550.7571	1540.5637	
1	1	0	0	0	1550.7554	1540.5640	
1	1	0	0	0	1550.7546	1540.5636	
1	1	0	0	0	1550.7555	1540.5637	
1	1	0	0	0	1550.7550	1540.5640	
1	1	0	0	0	1550.7565	1540.5651	
1	1	0	0	0	1550.7557	1540.5640	
1	1	0	0	0	1550.7556	1540.5640	
1	1	0	0	0	1550.7554	1540.5640	
1	1	0	0	0	1550.7562	1540.5649	
1	1	0	0	0	1550.7555	1540.5648	
1	1	0	0	0	1550.7583	1540.5647	
1	1	0	0	0	1550.7560	1540.5648	
1	1	0	0	0	1550.7565	1540.5648	
1	1	0	0	0	1550.7545	1540.5637	
1	1	0	0	0	1550.7573	1540.5647	
1	1	0	0	0	1550.7574	1540.5629	
1	1	0	0	0	1550.7550	1540.5657	
1	1	0	0	0	1550.7561	1540.5648	
1	1	0	0	0	1550.7550	1540.5658	
1	1	0	0	0	1550.7570	1540.5660	
1	1	0	0	0	1550.7549	1540.5649	
1	1	0	0	0	1550.7571	1540.5648	
1	1	0	0	0	1550.7568	1540.5658	
1	1	0	0	0	1550.7548	1540.5651	
1	1	0	0	0	1550.7572	1540.5651	
1	1	0	0	0	1550.7585	1540.5648	
1	1	0	0	0	1550.7576	1540.5652	
1	1	0	0	0	1550.7566	1540.5627	
1	1	0	0	0	1550.7581	1540.5637	
1	1	0	0	0	1550.7563	1540.5646	
1	1	0	0	0	1550.7573	1540.5637	
1	1	0	0	0	1550.7574	1540.5637	
1	1	0	0	0	1550.7562	1540.5647	
1	1	0	0	0	1550.7559	1540.5638	
1	1	0	0	0	1550.7555	1540.5648	
1	1	0	0	0	1550.7544	1540.5649	
1	1	0	0	0	1550.7578	1540.5648	
1	1	0	0	0	1550.7557	1540.5651	
1	1	0	0	0	1550.7546	1540.5648	
1	1	0	0	0	1550.7559	1540.5648	
1	1	0	0	0	1550.7584	1540.5637	
1	1	0	0	0	1550.7568	1540.5647	
1	1	0	0	0	1550.7574	1540.5637	
1	1	0	0	0	1550.7556	1540.5648	
1	1	0	0	0	1550.7561	1540.5640	
1	1	0	0	0	1550.7565	1540.5640	
1	1	0	0	0	1550.7551	1540.5649	
1	1	0	0	0	1550.7572	1540.5648	
1	1	0	0	0	1550.7562	1540.5641	
1	1	0	0	0	1550.7560	1540.5640	
